,gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
75864,TRLH4/1002490152,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490152?gameHash=09c0087e40b1e94f&amp;tab=overview,WCS,2018,,0,2018-10-10 11:09:17,1,8.19,100,Blue,team,,Afreeca Freecs,,Urgot,Irelia,Akali,LeBlanc,Ryze,2162,0,3,7,5,3,7,0.0,0.0,0.0,0.0,1.0,,,,0.0833,0.2775,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,11.0,0.0,0.0,0.0,3.0,26143,725.5227,,2262.4884,2162.2757,133,3.691,59,1.6374,54,277.0,7.6873,57780,34350,953.284,,57110.0,-0.0575325,,1137.0,189,155,4,36.7993,15162.0,18594.0,314.0,14880.0,19350.0,330.0,282.0,-756.0,-16.0,1.0,1.0,0.0,0.0,0.0,1.0,23226.0,29999.0,528.0,23156.0,31076.0,551.0,70.0,-1077.0,-23.0,1.0,1.0,0.0,0.0,0.0,1.0
75901,TRLH4/1002490189,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490189?gameHash=6bfcec8d3b4f1f6e,WCS,2018,,0,2018-10-11 07:00:55,1,8.19,200,Red,team,,Afreeca Freecs,,Alistar,Aatrox,Thresh,Camille,Kindred,2522,0,2,12,5,2,12,0.0,0.0,0.0,0.0,0.0,,,,0.0476,0.3331,1.0,3.0,2.0,3.0,2.0,0.0,1.0,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,9.0,1.0,1.0,0.0,1.0,50549,1202.5932,,1943.981,1804.092,172,4.092,102,2.4266,79,420.0,9.9921,66001,38899,925.4322,,63525.0,-0.0614152,,1233.0,271,193,19,35.7811,15207.0,20163.0,352.0,15179.0,18916.0,355.0,28.0,1247.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,23291.0,32571.0,568.0,23320.0,30787.0,555.0,-29.0,1784.0,13.0,0.0,0.0,1.0,1.0,1.0,0.0
76044,TRLH4/1002490323,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490323?gameHash=13d2df5f72ebb361,WCS,2018,,0,2018-10-13 07:19:37,1,8.19,100,Blue,team,,Afreeca Freecs,,Urgot,Jayce,Xayah,Kai'Sa,Gragas,1587,1,12,2,28,12,2,5.0,0.0,0.0,0.0,0.0,,,,0.4537,0.5293,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,1.0,1.0,1.0,3.0,0.0,35229,1331.9093,,2124.7259,1515.7278,99,3.7429,40,1.5123,41,218.0,8.242,56669,39104,1478.4121,,41758.0,0.0745194,,889.0,170,105,4,40.0378,16401.0,20229.0,342.0,15255.0,18416.0,300.0,1146.0,1813.0,42.0,2.0,4.0,1.0,1.0,1.0,2.0,26019.0,31430.0,538.0,23997.0,30329.0,497.0,2022.0,1101.0,41.0,4.0,6.0,2.0,2.0,2.0,4.0
76200,TRLH4/1002490445,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490445?gameHash=feebe9a13d464c21&amp;tab=overview,WCS,2018,,0,2018-10-15 07:22:09,1,8.19,100,Blue,team,,Afreeca Freecs,,Aatrox,Thresh,Sion,Gangplank,Skarner,1863,1,5,1,17,5,1,1.0,0.0,0.0,0.0,1.0,,,,0.161,0.1932,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,45140,1453.7842,,1804.7343,1578.9372,120,3.8647,62,1.9968,56,284.0,9.1465,55433,35052,1128.8889,,49485.0,0.0921678,,1026.0,183,120,19,38.9372,14910.0,17903.0,312.0,14290.0,16986.0,305.0,620.0,917.0,7.0,1.0,3.0,0.0,0.0,0.0,1.0,23354.0,29034.0,514.0,21931.0,27986.0,506.0,1423.0,1048.0,8.0,1.0,3.0,0.0,0.0,0.0,1.0
76237,TRLH4/1002490473,complete,https://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH4/1002490473?gameHash=d9e82cbd07d3c45f,WCS,2018,,0,2018-10-15 11:03:33,1,8.19,200,Red,team,,Afreeca Freecs,,Jayce,Urgot,Rakan,Olaf,Kindred,2034,1,12,6,30,12,6,2.0,0.0,0.0,0.0,1.0,,,,0.354,0.531,0.0,3.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,1.0,0.0,44051,1299.4395,,1942.6549,1423.5398,141,4.1593,61,1.7994,61,304.0,8.9676,64302,42177,1244.1593,,58008.0,0.105248,,1067.0,232,162,9,38.3186,15315.0,19458.0,327.0,14733.0,19060.0,331.0,582.0,398.0,-4.0,1.0,1.0,0.0,0.0,0.0,1.0,24783.0,31990.0,521.0,25157.0,31050.0,500.0,-374.0,940.0,21.0,4.0,9.0,4.0,4.0,9.0,4.0
76261,TRLH4/1002490488,complete,https://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH4/1002490488?gameHash=6cf78fb31d528217,WCS,2018,,0,2018-10-15 13:06:15,1,8.19,200,Red,team,,Afreeca Freecs,,Heimerdinger,Akali,Urgot,Syndra,Lissandra,2404,1,16,6,42,16,6,3.0,1.0,0.0,0.0,1.0,,,,0.3993,0.5491,0.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,7.0,1.0,0.0,1.0,0.0,65717,1640.1913,,1722.1298,2064.1098,169,4.218,63,1.5724,69,352.0,8.7854,73691,47792,1192.812,,68850.0,-0.00615385,,1175.0,254,188,10,35.6656,15587.0,18884.0,319.0,15158.0,18850.0,357.0,429.0,34.0,-38.0,2.0,4.0,0.0,0.0,0.0,2.0,23680.0,30750.0,530.0,24368.0,30585.0,564.0,-688.0,165.0,-34.0,2.0,4.0,1.0,1.0,3.0,2.0
76561,TRLH4/1002490678,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490678?gameHash=50d558f49f2d4e1f,WCS,2018,,0,2018-10-21 03:34:19,1,8.19,200,Red,team,,Afreeca Freecs,,Zilean,Urgot,Nocturne,Ryze,Syndra,1695,0,5,16,13,5,16,0.0,0.0,0.0,0.0,0.0,,,,0.177,0.7434,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,10.0,0.0,0.0,0.0,2.0,45079,1595.7168,,2394.9735,2287.6106,90,3.1858,26,0.9204,35,151.0,5.3451,42323,23656,837.3805,,40920.0,-0.258631,,740.0,106,81,8,29.9469,14141.0,16498.0,255.0,16876.0,19389.0,324.0,-2735.0,-2891.0,-69.0,2.0,3.0,6.0,6.0,8.0,2.0,21785.0,26543.0,426.0,26911.0,30550.0,530.0,-5126.0,-4007.0,-104.0,2.0,3.0,6.0,6.0,8.0,2.0
76573,TRLH4/1002490693,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490693?gameHash=886619ea2c50b779,WCS,2018,,0,2018-10-21 04:46:37,2,8.19,200,Red,team,,Afreeca Freecs,,Zilean,Urgot,Nocturne,LeBlanc,Syndra,1785,0,11,14,13,11,14,0.0,0.0,0.0,0.0,1.0,,,,0.3697,0.8403,0.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,10.0,1.0,0.0,0.0,2.0,55350,1860.5042,,2259.7311,2269.7143,117,3.9328,31,1.042,48,204.0,6.8571,49282,29697,998.2185,,47400.0,-0.0372671,,855.0,142,91,15,33.5126,15340.0,18543.0,308.0,14775.0,18575.0,342.0,565.0,-32.0,-34.0,2.0,1.0,0.0,0.0,0.0,2.0,24410.0,30827.0,488.0,23990.0,29401.0,520.0,420.0,1426.0,-32.0,6.0,3.0,1.0,1.0,1.0,6.0
76585,TRLH4/1002490696,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH4/1002490696?gameHash=84a2430a356b3334,WCS,2018,,0,2018-10-21 05:40:26,3,8.19,200,Red,team,,Afreeca Freecs,,Zilean,Urgot,Alistar,Aatrox,Sivir,2138,0,15,18,33,15,18,3.0,1.0,0.0,0.0,0.0,,,,0.421,0.9261,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0,85630,2403.087,,3027.9794,2960.9635,142,3.985,53,1.4874,61,299.0,8.391,58195,35009,982.479,,54433.0,-0.103925,,869.0,158,97,16,28.8213,15879.0,18915.0,303.0,15683.0,19176.0,340.0,196.0,-261.0,-37.0,2.0,3.0,2.0,2.0,2.0,2.0,24656.0,30499.0,478.0,24078.0,30940.0,542.0,578.0,-441.0,-64.0,5.0,7.0,3.0,3.0,2.0,5.0
79404,ESPORTSTMNT06/930071,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/930071?gameHash=d8ea2a3acea0fc64,KeSPA,2019,,0,2018-12-27 07:40:03,1,8.24,100,Blue,team,,Afreeca Freecs,,Zoe,Aatrox,Kha'Zix,Tahm Kench,Alistar,2683,0,15,18,41,15,18,2.0,1.0,0.0,0.0,0.0,,,,0.3354,0.738,0.0,3.0,3.0,3.0,2.0,0.0,1.0,2.0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,75009,1677.4283,,3019.9925,3972.8811,153,3.4215,81,1.8114,69,401.0,8.9676,82766,54021,1208.0731,,79508.0,0.0085259,,1256.0,245,143,34,33.5669,16629.0,18507.0,323.0,17021.0,18740.0,298.0,-392.0,-233.0,25.0,4.0,12.0,4.0,4.0,6.0,4.0,26200.0,29571.0,530.0,25685.0,30726.0,515.0,515.0,-1155.0,15.0,5.0,13.0,4.0,4.0,6.0,5.0
79417,ESPORTSTMNT06/930079,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/930079?gameHash=cf6d445c79cb4ff1,KeSPA,2019,,0,2018-12-27 09:03:14,2,8.24,200,Red,team,,Afreeca Freecs,,Zoe,Lucian,Cassiopeia,Akali,Sion,2042,0,6,15,15,6,15,0.0,0.0,0.0,0.0,0.0,,,,0.1763,0.617,0.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,2.0,36734,1079.3536,,2184.6817,2531.9001,128,3.761,34,0.999,62,226.0,6.6405,54178,31972,939.4319,,51825.0,-0.138721,,923.0,158,130,4,31.763,14555.0,18077.0,319.0,16933.0,20106.0,343.0,-2378.0,-2029.0,-24.0,0.0,0.0,2.0,2.0,6.0,0.0,23045.0,29670.0,503.0,27300.0,32333.0,558.0,-4255.0,-2663.0,-55.0,2.0,3.0,4.0,4.0,7.0,2.0
